taxon_oid	Domain	Status	Phylum	Class	Order	Family	Genus	Species	NCBI Taxon ID	RefSeq Project ID	GenBank Project ID	Strain	Proposal GOLD ID	Bioproject Accession	Biotic Relationships	Genome Size	Gene Count	Scaffold Count	GC Count	Coding Base Count	N50
644736393	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Nakamurellaceae	Nakamurella	multipartita	479431	59221	29537	Y-104, DSM 44233	Gc01177	PRJNA29537	Free living	6060298	5471	1	4297749	5459569	6060298
2524614512	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nakamurellaceae	Saxeibacter	lacteus	1123241	0	0	DSM 19367	Gi11889	PRJNA195807		5820860	5169	27	4011790	5332245	454695
2511231172	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Nocardia	cyriacigeorgica	1127134	89395	79001	GUH-2	Gc02126	PRJEA79001		6194645	5560	1	4235036	5403039	6194645
637000198	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Nocardia	farcinica	247156	58203	13117	IFM 10152	Gc00224	PRJNA13117	Free living	6292344	6011	3	4448204	5686545	6021225
2547132424	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Nocardia	nova	37330	0	0	SH22a	Gc0006366	PRJNA225667	Free living	8348532	7641	1	5657816	7473540	8348532
2545824538	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Nocardia	unclassified	1056816	0	0	BMG51109	Gi15384	PRJNA179462		8787999	7917	4	6055163	7730817	8533894
2521172603	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Nocardia	unclassified	1160137	0	0	BMG111209	Gi14824	PRJNA185291		9143142	8197	5	6325261	8270153	5055688
2521172629	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Nocardia	unclassified	1172185	0	0	348MFTsu5.1	Gi23907	PRJNA187945		5711547	5380	35	3649621	5217437	363646
649633089	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	equi	685727	60171	41335	103S	Gc01546	PRJEA41335	Free living	5043170	4570	1	3470954	4572868	5043170
647000305	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	equi	525370	48621	31525	ATCC 33707	Gi02851	PRJNA31525	Free living	5229298	5116	61	3598104	4819910	194390
643692033	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	erythropolis	234621	59019	20395	PR4	Gc00980	PRJDA20395	Free living	6895538	6505	4	4296493	6300452	6516310
643886201	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	erythropolis	596309	55853	34067	SK121	Gi03816	PRJNA34067	Free living	6785398	6767	124	4237481	6214745	152755
637000234	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	jostii	101510	58325	13693	RHA1	Gc00407	PRJNA13693	Free living	9702737	9242	4	6499024	8713242	7804765
646564564	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	opacus	632772	13791	34839	B4	Gc00982	PRJDA34839	Free living	8834939	8259	6	5974279	7979496	7913450
2516653027	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	pyridinivorans	103816	0	0	SB3094	Gc0028179	PRJNA231235		5164718	4976	63	3503141	4629849	344568
2513237387	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	pyridinivorans	1114960	79055	76789	AK37	Gi17083	PRJNA76789	Free living	5244611	4875	98	3562786	4516943	158787
2527291702	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	rhodochrous	903528	0	0	J3	Gi0022073	PRJNA208394		6106854	5645	68	4145506	5590499	284833
2529293282	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	ruber	1278076	0	0	BKS 20-38	Gi23493	PRJNA185259		6126900	5606	108	4271556	5409796	122937
2529292502	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	unclassified	1305835	0	0	JG-3	Gi22490	PRJNA195882		5286918	5067	6	3405333	4884848	5092715
2531839264	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	unclassified	745408	0	0	JVH1	Gi06978	PRJNA46601	Free living	9181077	9192	173	6148678	8009382	141921
2521172631	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	unclassified	1172184	0	0	114MFTsu3.1	Gi23909	PRJNA187947		5552643	5236	35	3590155	5134735	328632
2519899643	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	unclassified	1150676	0	0	29MFTsu3.1	Gi14834	PRJNA185375		5577487	5332	57	3603469	5149071	303990
2519103184	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Smaragdicoccus	niigatensis	1123258	0	0	DSM 44881	Gi11907	PRJNA182439		5320466	5200	19	3423429	4945202	656779
2515154155	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Actinopolymorpha	alba	1120950	0	0	DSM 45243	Gi11094	PRJNA169810	Free living	7985436	7546	128	5422940	6941731	119977
646311938	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Kribbella	flavida	479435	43465	21089	IFO 14399, DSM 17836	Gc01192	PRJNA21089	Free living	7579488	7149	1	5348686	6880795	7579488
2524614663	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	alkalitolerans	1122608	0	0	DSM 16699	Gi11710	PRJNA195796		4854484	4657	16	3547592	4442482	1238581
2523533541	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	halotolerans	1122609	0	0	DSM 19273	Gi11711	PRJNA185606		4856512	4734	24	3494305	4476596	340863
2524614651	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	insulae	1122610	0	0	DSM 17944	Gi11712	PRJNA185607		4060447	3724	17	2873645	3703640	769778
639633046	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	unclassified	196162	58149	12738	JS614	Gc00474	PRJNA12738	Free living	5293685	4975	2	3781832	4820163	4985871
2541046990	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	unclassified	110319	0	0	CF8	Gi08343	PRJNA60007	Free living	4204777	3939	165	2944428	3757191	58556
2519899648	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	unclassified	35761	0	0	Iso805N	Gi22430	PRJNA186468		4434130	4226	24	3103274	4093340	442652
2558860165	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	unclassified	1380388	0	0	URHA0032	Gi0051576	PRJNA213776		4560838	4578	17	3269912	4249423	473527
2558860971	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	unclassified	1380392	0	0	URHA0020	Gi0051575	PRJNA213780		4684622	4479	13	3345863	4329451	534622
2523231070	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Propionicicella	superfundia	1122999	0	0	DSM 22317	Gi11810	PRJNA185647		3623963	3365	23	2532053	3264014	799902
2524614583	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiopsaceae	Marinactinospora	thermotolerans	1122192	0	0	DSM 45154	Gi11638	PRJNA185638		5663781	5039	37	4052819	4810041	420809
2518645556	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiopsaceae	Nocardiopsis	alba	1205910	0	0	ATCC BAA-2165	Gc02321	PRJNA169662		5848211	5609	1	4073271	5107117	5848211
646564557	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiopsaceae	Nocardiopsis	dassonvillei	446468	49483	19709	DSM 43111	Gc01339	PRJNA19709	Free living	6543312	5647	2	4758935	5595148	5767958
2519899670	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiopsaceae	Nocardiopsis	unclassified	1169153	0	0	CNS639	Gi18488	PRJNA183361		6845276	5890	52	4960659	5839343	266359
2515154089	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiopsaceae	Nocardiopsis	unclassified	1137268	0	0	CNT312	Gi14643	PRJNA169714		4681465	4311	62	3325730	4049816	172911
637000319	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiopsaceae	Thermobifida	fusca	269800	57703	94	YX	Gc00288	PRJNA94	Free living	3642249	3195	1	2458622	3124671	3642249
2541047451	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiopsaceae	Thermobifida	fusca	1169414	0	0	TM51	Gi17815	PRJNA157355		3599272	3140	88	2431366	2975244	74275
2528768221	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Promicromonosporaceae	Cellulosimicrobium	cellulans	903523	0	0	J1	Gi0002413	PRJNA205968		4249926	3816	37	3173705	3860142	294855
2505679068	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Promicromonosporaceae	Isoptericola	variabilis	743718	67501	49657	225	Gc01774	PRJNA49657		3307740	3080	1	2444014	3067428	3307740
2504756063	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Promicromonosporaceae	Isoptericola	variabilis	139208	0	64415	J5	Gi38812	PRJNA64415	Symbiotic	3247456	3055	53	2400637	2976710	181241
2507525000	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Promicromonosporaceae	Promicromonospora	kroppenstedtii	926564	0	66563	RS16, DSM 19349	Gi05674	PRJNA66563	Free living	5802150	6746	209	4057835	5095157	71189
2522572130	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Promicromonosporaceae	Promicromonospora	sukumoe	1172178	0	0	327MFSha3.1	Gi23908	PRJNA187946		6253582	5569	18	4550805	5737504	1159532
646311968	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Promicromonosporaceae	Xylanimonas	cellulosilytica	446471	41935	19715	XIL07, DSM 15894	Gc01153	PRJNA19715	Free living	3831380	3549	2	2775913	3520207	3742776
2523533600	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Aestuariimicrobium	kwangyangense	1120954	0	0	DSM 21549	Gi11100	PRJNA188800		2990149	2692	5	2049726	2769843	743713
2522572156	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Granulicoccus	phenolivorans	1121933	0	0	DSM 17626	Gi11543	PRJNA185623		4117723	3877	74	2837208	3718417	88652
650716058	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Microlunatus	phosphovorus	1032480	68055	66879	NM-1	Gc01896	PRJNA66879	Free living	5683123	5391	1	3822897	5148880	5683123
645058700	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acidifaciens	553198	0	31003	F0233	Gi03353	PRJNA31003	Free living	2064725	1997	36	981601	1864289	263828
2524614803	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acidifaciens	1122994	0	0	DSM 21887	Gi11804	PRJNA195803		3043901	2665	85	2148076	2642495	76103
2521172602	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acidipropionici	1171373	0	0	ATCC 4875	Gc02409	PRJNA158149	Free living	3656170	3433	1	2514482	3288353	3656170
2513237117	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acidipropionici	1111734	0	0	DSM 4900	Gi10880	PRJNA163043		3591152	3372	53	2470723	3233754	155588
637000215	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	267747	58101	12460	KPA171202	Gc00204	PRJNA12460	Free living	2560265	2385	1	1536434	2322412	2560265
2522572173	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	1234380	0	0	C1	Gc02485	PRJNA175596		2519002	2412	1	1512892	2211513	2519002
651053059	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	1031709	162137	66845	6609	Gc01806	PRJNA66845	Free living	2560282	2402	1	1536429	2250614	2560282
2511231095	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	1114969	80733	76703	TypeIA2 P.acn31	Gc02071	PRJNA76703	Free living	2498766	2298	1	1500099	2188667	2498766
2511231063	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	1114966	80745	76699	TypeIA2 P.acn33	Gc02067	PRJNA76699	Free living	2489623	2287	1	1494827	2175076	2489623
646564561	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	553199	48071	31005	SK137	Gc01240	PRJNA31005	Free living	2495334	2408	1	1499794	2231395	2495334
2511231219	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	1091045	162177	73675	ATCC 11828	Gc02005	PRJNA73675	Free living	2488626	2310	1	1494171	2159798	2488626
2511231125	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	1114967	80735	76701	TypeIA2 P.acn17	Gc02068	PRJNA76701	Free living	2522885	2317	1	1515578	2210312	2522885
651053058	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	909952	162059	56091	266	Gc01759	PRJNA56091	Free living	2494578	2402	1	1497435	2221576	2494578
647000298	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	686659	46201	41555	SK187	Gi05405	PRJNA41555	Free living	2510934	2431	37	1504390	2238646	578180
2531839318	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	765087	0	0	HL083PA1	Gi06567	PRJNA49207		2477046	2573	31	1489688	2226937	225325
2534682005	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	765071	0	0	HL078PA1	Gi06551	PRJNA49173		2566233	2735	84	1543153	2308034	166498
2531839222	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	765068	0	0	HL045PA1	Gi06548	PRJNA49167		2527192	2688	36	1520944	2281050	218526
2531839428	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	765101	0	0	HL050PA2	Gi06581	PRJNA49237		2458793	2579	64	1476969	2213658	68693
2531839314	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	765083	0	0	HL087PA3	Gi06563	PRJNA49199		2516528	2615	29	1512331	2257325	606756
2515154214	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	1122995	0	0	DSM 1897	Gi11806	PRJNA169817	Free living	2478994	2329	10	1488646	2251017	893853
2531839425	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	765106	0	0	HL036PA1	Gi06586	PRJNA49247		2477526	2572	21	1487866	2225227	318940
2531839226	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	765067	0	0	HL053PA2	Gi06547	PRJNA49165		2497696	2637	39	1501365	2245661	127766
2531839421	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	765108	0	0	HL036PA3	Gi06588	PRJNA49251		2477900	2598	72	1488235	2231025	52418
2531839451	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes	1276649	0	0	FZ1/2/0	Gi0041781	PRJNA184922		2477530	2337	25	1487252	2168692	522057
2541047023	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	avidum	1170318	0	0	44067	Gc0025534	PRJNA157751		2526138	2297	1	1603637	2232497	2526138
2513237389	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	avidum	997355	74033	64741	ATCC 25577	Gi05022	PRJNA64741	Free living	2533496	2428	24	1606856	2299702	579075
649633084	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	freudenreichii	754252	49535	46291	CIRM-BIA1	Gc01356	PRJEA46291	Free living	2616384	2426	1	1759939	2273154	2616384
2523533551	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	jensenii	1122997	0	0	DSM 20535	Gi11808	PRJNA188883		3028354	2781	56	2079158	2700408	155416
2541047021	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	sp. oral taxon 192	1203605	0	0	F0372	Gi17132	PRJNA170349		2704051	2582	15	1659451	2441078	343457
2523231069	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	thoenii	1122998	0	0	DSM 20276	Gi11809	PRJNA185646		2938072	2703	45	1996722	2632087	168662
651324092	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	unclassified	936048	67827	64687	434-HC2	Gi08444	PRJNA64687	Free living	2568635	2565	81	1540797	2298395	52253
651324091	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	unclassified	936047	67825	64685	409-HC1	Gi08443	PRJNA64685	Free living	2528533	2551	111	1518407	2253647	40694
2541047016	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	unclassified	1203571	0	0	HGH0353	Gi16996	PRJNA169460		2726475	2553	7	1728627	2453254	1845645
2513237388	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	unclassified	450748	75117	39413	5_U_42AFAA	Gi04557	PRJNA39413	Free living	2530254	2425	14	1521292	2275869	472965
2512047068	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	unclassified	1747	71185	65579	CC003-HC2	Gi08445	PRJNA65579	Free living	2550549	2455	1	1531392	2281392	2550549
2541046979	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionimicrobium	lymphophilum	883161	0	0	ACS-093-V-SCH5	Gi05202	PRJNA52123	Free living	2261463	2133	9	1264659	2064975	589019
2523533555	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionimicrobium	lymphophilum	1123001	0	0	DSM 4903	Gi11812	PRJNA185648		2035623	1896	26	1141193	1857549	465110
2524614639	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Actinoalloteichus	cyanogriseus	1120930	0	0	DSM 43889	Gi11075	PRJNA185526		5968963	4992	52	4326909	5026131	490193
2515154015	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Actinomycetospora	chiangmaiensis	1120948	0	0	DSM 45062	Gi11092	PRJNA165357	Free living	5861079	5756	32	4335986	5340751	462485
644736323	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Actinosynnema	mirum	446462	58951	19705	101, DSM 43827	Gc01024	PRJNA19705	Free living	8248144	7176	1	6079614	7320794	8248144
2516143008	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis	alba	1125972	0	0	DSM 44262	Gi10729	PRJNA161649	Free living	9811274	9036	1	6738831	8906600	9811274
2517434013	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis	balhimycina	1089545	0	0	DSM 44591	Gi10728	PRJNA165347	Free living	10858503	9919	1	7683478	9916773	10858503
2517287020	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis	benzoatilytica	1089544	0	0	DSM 43387	Gi10724	PRJNA81939	Free living	8704271	8155	1	6088542	7829586	8704271
2512564011	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis	halophila	592678	0	0	YIM 93223, DSM 45216	Gi10730	PRJNA78293	Free living	5551297	5187	1	3761022	4997229	5551297
648028006	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis	mediterranei	749927	50565	46889	U32	Gc01317	PRJNA46889		10236715	9292	1	7298040	9142111	10236715
2517093034	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis	mediterranei	713604	0	0	S699	Gc02273	PRJNA170006	Free living	10246920	9291	1	7305183	9136839	10246920
2511231181	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis	mediterranei	713604	158689	43503	S699, ATCC 13685	Gc01914	PRJNA43503		10236779	9639	1	7297980	9177796	10236779
